Transaction ID,Product ID,Product Category,Product Subcategory,Product Price,Quantity Sold,Transaction Date,Customer ID,Customer Location,Payment Method,Transaction_Date,Product_Price,Quantity_Sold,Total_Sales,Transaction_Month
941,126,Electronics,Fiction,32.81,18,2022-01-18,1026,California,Debit Card,2022-01-18,32.81,18,590.58,1
942,172,Books,Shirt,248.09,12,2023-11-25,1082,California,PayPal,2023-11-25,248.09,12,2977.08,11
943,125,Books,Pants,463.92,17,2022-04-23,1075,California,Debit Card,2022-04-23,463.92,17,7886.64,4
944,146,Electronics,Board Game,57.17,1,2022-08-17,1019,Texas,PayPal,2022-08-17,57.17,1,57.17,8
945,185,Groceries,Action Figure,383.4,11,2022-06-20,1064,New York,Credit Card,2022-06-20,383.4,11,4217.4,6
946,155,Toys,Vegetable,207.79,1,2022-10-22,1084,Texas,PayPal,2022-10-22,207.79,1,207.79,10
947,193,Toys,Fruit,329.31,15,2022-07-08,1048,Texas,PayPal,2022-07-08,329.31,15,4939.65,7
948,162,Books,Shirt,133.82,10,2023-03-02,1000,Florida,Credit Card,2023-03-02,133.82,10,1338.1999999999998,3
949,147,Toys,Action Figure,83.95,7,2022-03-20,1009,Florida,Debit Card,2022-03-20,83.95,7,587.65,3
950,160,Electronics,Fruit,84.43,2,2023-10-20,1046,Texas,PayPal,2023-10-20,84.43,2,168.86,10
951,180,Electronics,Fruit,39.89,10,2022-07-01,1058,Illinois,Debit Card,2022-07-01,39.89,10,398.9,7
952,125,Books,Pants,96.9,4,2023-05-14,1095,Florida,Credit Card,2023-05-14,96.9,4,387.6,5
953,135,Books,Pants,333.79,12,2023-12-09,1061,Texas,Cash,2023-12-09,333.79,12,4005.4800000000005,12
954,100,Books,Mobile,441.44,19,2022-03-12,1085,New York,Debit Card,2022-03-12,441.44,19,8387.36,3
955,107,Groceries,Fiction,407.99,11,2022-09-05,1017,Illinois,Debit Card,2022-09-05,407.99,11,4487.89,9
956,198,Toys,Action Figure,344.14,8,2022-05-26,1045,California,Cash,2022-05-26,344.14,8,2753.12,5
957,151,Books,Shirt,59.66,18,2023-09-10,1031,Texas,Cash,2023-09-10,59.66,18,1073.8799999999999,9
958,178,Clothing,Laptop,148.15,11,2022-10-23,1026,Texas,Credit Card,2022-10-23,148.15,11,1629.65,10
959,146,Clothing,Shirt,158.35,11,2023-08-05,1091,Illinois,Debit Card,2023-08-05,158.35,11,1741.85,8
960,155,Electronics,Mobile,128.73,13,2023-04-15,1017,Florida,Debit Card,2023-04-15,128.73,13,1673.4899999999998,4
961,185,Toys,Vegetable,259.93,3,2023-05-21,1038,Florida,Credit Card,2023-05-21,259.93,3,779.79,5
962,113,Books,Fiction,270.1,12,2022-07-12,1048,Florida,Debit Card,2022-07-12,270.1,12,3241.2000000000003,7
963,189,Clothing,Laptop,181.66,3,2022-03-09,1092,California,PayPal,2022-03-09,181.66,3,544.98,3
964,127,Toys,Non-fiction,180.13,10,2023-05-09,1081,Illinois,PayPal,2023-05-09,180.13,10,1801.3,5
965,186,Electronics,Vegetable,415.14,17,2022-02-21,1043,Illinois,PayPal,2022-02-21,415.14,17,7057.38,2
966,177,Groceries,Pants,395.7,2,2022-12-29,1071,Florida,Debit Card,2022-12-29,395.7,2,791.4,12
967,187,Toys,Fruit,157.36,17,2023-04-19,1053,Florida,PayPal,2023-04-19,157.36,17,2675.1200000000003,4
968,101,Toys,Non-fiction,457.33,16,2023-06-05,1094,New York,PayPal,2023-06-05,457.33,16,7317.28,6
969,125,Groceries,Shirt,476.64,2,2023-03-07,1033,New York,Credit Card,2023-03-07,476.64,2,953.28,3
970,113,Toys,Shirt,166.74,6,2022-10-25,1070,Texas,Credit Card,2022-10-25,166.74,6,1000.44,10
971,158,Electronics,Pants,180.44,10,2023-03-11,1035,Texas,Cash,2023-03-11,180.44,10,1804.4,3
972,155,Electronics,Mobile,255.29,10,2023-11-27,1017,Illinois,Cash,2023-11-27,255.29,10,2552.9,11
973,106,Groceries,Action Figure,470.85,8,2023-11-22,1037,Illinois,Cash,2023-11-22,470.85,8,3766.8,11
974,102,Books,Non-fiction,438.78,1,2022-07-17,1058,California,Cash,2022-07-17,438.78,1,438.78,7
975,122,Clothing,Non-fiction,55.77,13,2022-05-08,1008,California,Credit Card,2022-05-08,55.77,13,725.01,5
976,117,Books,Board Game,199.4,9,2023-06-16,1072,New York,Credit Card,2023-06-16,199.4,9,1794.6000000000001,6
977,137,Toys,Vegetable,278.92,10,2023-02-15,1071,Texas,Credit Card,2023-02-15,278.92,10,2789.2000000000003,2
978,198,Clothing,Fiction,254.05,15,2022-03-06,1050,New York,PayPal,2022-03-06,254.05,15,3810.75,3
979,114,Groceries,Vegetable,100.96,5,2023-11-25,1034,New York,PayPal,2023-11-25,100.96,5,504.79999999999995,11
980,163,Groceries,Action Figure,430.11,16,2022-08-29,1081,Texas,Cash,2022-08-29,430.11,16,6881.76,8
981,188,Clothing,Shirt,340.09,13,2023-01-04,1004,California,PayPal,2023-01-04,340.09,13,4421.17,1
982,127,Electronics,Shirt,419.76,18,2023-06-20,1013,Texas,Debit Card,2023-06-20,419.76,18,7555.68,6
983,173,Clothing,Shirt,430.09,11,2023-01-19,1091,Florida,Credit Card,2023-01-19,430.09,11,4730.99,1
984,138,Toys,Board Game,375.44,9,2023-03-07,1029,Florida,Cash,2023-03-07,375.44,9,3378.96,3
985,156,Electronics,Shirt,222.41,16,2022-03-24,1003,Florida,Cash,2022-03-24,222.41,16,3558.56,3
986,116,Groceries,Action Figure,307.22,2,2023-11-28,1038,Illinois,Debit Card,2023-11-28,307.22,2,614.44,11
987,185,Clothing,Pants,84.38,2,2023-09-03,1083,California,PayPal,2023-09-03,84.38,2,168.76,9
988,189,Books,Fiction,338.45,12,2023-07-28,1063,California,Cash,2023-07-28,338.45,12,4061.3999999999996,7
989,143,Books,Action Figure,93.73,8,2022-10-13,1024,Illinois,PayPal,2022-10-13,93.73,8,749.84,10
990,124,Toys,Fiction,348.51,9,2023-06-18,1027,New York,PayPal,2023-06-18,348.51,9,3136.59,6
991,116,Books,Action Figure,118.65,12,2023-04-04,1075,Florida,Debit Card,2023-04-04,118.65,12,1423.8000000000002,4
992,112,Clothing,Shirt,63.19,9,2022-07-31,1065,Florida,Cash,2022-07-31,63.19,9,568.71,7
993,183,Clothing,Pants,86.82,10,2022-05-06,1077,New York,PayPal,2022-05-06,86.82,10,868.1999999999999,5
994,124,Books,Non-fiction,5.99,2,2023-02-17,1021,Texas,PayPal,2023-02-17,5.99,2,11.98,2
995,167,Clothing,Vegetable,360.78,16,2023-05-14,1030,Texas,Debit Card,2023-05-14,360.78,16,5772.48,5
996,109,Toys,Fruit,367.54,7,2023-03-01,1022,California,Debit Card,2023-03-01,367.54,7,2572.78,3
997,166,Electronics,Pants,259.89,2,2023-07-08,1047,Illinois,PayPal,2023-07-08,259.89,2,519.78,7
998,117,Toys,Non-fiction,84.87,1,2023-09-02,1019,California,Debit Card,2023-09-02,84.87,1,84.87,9
999,199,Toys,Mobile,46.36,19,2023-06-27,1037,Texas,PayPal,2023-06-27,46.36,19,880.84,6
1000,185,Clothing,Action Figure,14.47,4,2022-06-07,1054,New York,Cash,2022-06-07,14.47,4,57.88,6
